mask,n_lesions,mean_lesion_volume,total_volume,mean_radius
P44_T1_MASK_lesion6.nii.gz,1,52.0,52,3.318965583488128
P44_T1_MASK_lesion7.nii.gz,4,423.25,1693,5.620717161219082
P44_T1_MASK_lesion8.nii.gz,3,547.0,1641,6.387967687129399
P44_T1_MASK_lesion9.nii.gz,3,547.0,1641,6.387967687129399
P45_T1_MASK_lesion1.nii.gz,1,184.0,184,5.511815479234283
P45_T1_MASK_lesion10.nii.gz,6,226.5,1359,4.779231121995199
P45_T1_MASK_lesion11.nii.gz,6,260.0,1560,4.872422139244821
P45_T1_MASK_lesion12.nii.gz,5,249.0,1245,4.989478516597076
P45_T1_MASK_lesion13.nii.gz,6,356.1666666666667,2137,6.0256648020803025
P45_T1_MASK_lesion15.nii.gz,2,972.0,1944,9.368317897341063
P45_T1_MASK_lesion2.nii.gz,2,254.5,509,5.723798328709176
P45_T1_MASK_lesion3.nii.gz,2,254.5,509,5.723798328709177
P45_T1_MASK_lesion4.nii.gz,1,1720.0,1720,10.683604308826798
P45_T1_MASK_lesion5.nii.gz,3,397.6666666666667,1193,6.460417285415814
P45_T1_MASK_lesion6.nii.gz,2,439.0,878,7.5470558018819505
P45_T1_MASK_lesion7.nii.gz,2,377.5,755,7.302723692389083
P45_T1_MASK_lesion8.nii.gz,5,239.8,1199,4.638277313343546
P45_T1_MASK_lesion9.nii.gz,6,226.5,1359,4.779231121995198
P46_T1_MASK_lesion1.nii.gz,2,60.5,121,2.8085534768288656
P46_T1_MASK_lesion10.nii.gz,7,178.28571428571428,1248,5.256862869824491
P46_T1_MASK_lesion11.nii.gz,4,81.75,327,3.3470693295143286
P46_T1_MASK_lesion12.nii.gz,5,79.6,398,3.389284154552938
P46_T1_MASK_lesion13.nii.gz,3,89.66666666666667,269,3.575314651762214
P46_T1_MASK_lesion14.nii.gz,4,139.0,556,5.672147081867537
P46_T1_MASK_lesion15.nii.gz,1,84.0,84,9.608817048906962
P46_T1_MASK_lesion16.nii.gz,4,29.75,119,2.209189575912219
P46_T1_MASK_lesion17.nii.gz,4,29.75,119,2.2091895759122187
P46_T1_MASK_lesion18.nii.gz,4,29.75,119,2.2091895759122187
P46_T1_MASK_lesion19.nii.gz,4,29.75,119,2.2091895759122187
P46_T1_MASK_lesion2.nii.gz,2,60.5,121,2.808553476828866
P46_T1_MASK_lesion20.nii.gz,3,179.33333333333334,538,5.131225367192002
P46_T1_MASK_lesion21.nii.gz,1,339.0,339,10.97816928424845
P46_T1_MASK_lesion22.nii.gz,5,121.0,605,4.393422822353007
P46_T1_MASK_lesion23.nii.gz,3,186.0,558,6.19310926513036
P46_T1_MASK_lesion24.nii.gz,5,124.4,622,4.681158217209851
P46_T1_MASK_lesion26.nii.gz,2,70.5,141,3.8891861575298936
P46_T1_MASK_lesion27.nii.gz,1,29.0,29,2.735680478661891
P46_T1_MASK_lesion4.nii.gz,5,86.2,431,3.541772200199272
P46_T1_MASK_lesion5.nii.gz,5,225.0,1125,6.074466601022785
P46_T1_MASK_lesion6.nii.gz,2,31.5,63,2.6228763591489876
P46_T1_MASK_lesion7.nii.gz,6,106.16666666666667,637,3.8648420396641705
P46_T1_MASK_lesion8.nii.gz,5,471.6,2358,8.499615862047055
P46_T1_MASK_lesion9.nii.gz,6,170.5,1023,4.36852709727346
P47_T1_MASK_lesion1.nii.gz,2,24.0,48,2.0870504982916063
P47_T1_MASK_lesion10.nii.gz,9,55.44444444444444,499,3.701118615404352
P47_T1_MASK_lesion11.nii.gz,5,137.4,687,4.254570389047739
P47_T1_MASK_lesion12.nii.gz,5,46.4,232,3.3069976684532763
P47_T1_MASK_lesion13.nii.gz,8,50.5,404,3.404590775969565
P47_T1_MASK_lesion14.nii.gz,6,41.5,249,3.205744876871211
P47_T1_MASK_lesion15.nii.gz,2,95.5,191,5.338030734308571
P47_T1_MASK_lesion16.nii.gz,7,68.0,476,4.317646212097376
P47_T1_MASK_lesion17.nii.gz,6,68.5,411,4.422066980052438
P47_T1_MASK_lesion18.nii.gz,12,76.0,912,4.156005811333849
P47_T1_MASK_lesion19.nii.gz,3,56.333333333333336,169,3.5780437737910606
P47_T1_MASK_lesion2.nii.gz,3,60.333333333333336,181,3.7437629361999143
P47_T1_MASK_lesion20.nii.gz,7,63.857142857142854,447,4.030663065831659
P47_T1_MASK_lesion21.nii.gz,12,125.41666666666667,1505,4.4840767569626765
P47_T1_MASK_lesion22.nii.gz,2,57.0,114,3.9227550784878567
P47_T1_MASK_lesion23.nii.gz,6,199.83333333333334,1199,5.514392190502192
P47_T1_MASK_lesion24.nii.gz,10,102.4,1024,3.756914802556422
P47_T1_MASK_lesion25.nii.gz,6,199.83333333333334,1199,5.514392190502192
P47_T1_MASK_lesion26.nii.gz,4,138.75,555,5.150347079498715
P47_T1_MASK_lesion27.nii.gz,7,123.57142857142857,865,3.940818598700172
P47_T1_MASK_lesion28.nii.gz,7,94.71428571428571,663,4.174311743499605
P47_T1_MASK_lesion29.nii.gz,7,81.14285714285714,568,3.715470679633438
P47_T1_MASK_lesion3.nii.gz,6,123.33333333333333,740,3.801237251983249
P47_T1_MASK_lesion30.nii.gz,7,116.71428571428571,817,3.799155643642155
P47_T1_MASK_lesion31.nii.gz,1,76.0,76,3.4258316821877615
P47_T1_MASK_lesion32.nii.gz,1,13.0,13,1.4016051660222022
P47_T1_MASK_lesion33.nii.gz,3,93.0,279,4.832039291181076
P47_T1_MASK_lesion34.nii.gz,3,93.0,279,4.832039291181077
P47_T1_MASK_lesion35.nii.gz,2,52.5,105,3.447946768634803
P47_T1_MASK_lesion36.nii.gz,4,92.0,368,3.565033547484468
P47_T1_MASK_lesion37.nii.gz,1,15.0,15,1.6666666666666685
P47_T1_MASK_lesion4.nii.gz,3,64.33333333333333,193,3.9281820083214654
P47_T1_MASK_lesion41.nii.gz,4,29.75,119,2.3765150116729514
P47_T1_MASK_lesion42.nii.gz,5,76.4,382,3.356268932276483
P47_T1_MASK_lesion43.nii.gz,5,397.2,1986,6.738629988009643
P47_T1_MASK_lesion44.nii.gz,6,34.666666666666664,208,2.509536127468066
P47_T1_MASK_lesion45.nii.gz,7,73.57142857142857,515,3.284923189104724
P47_T1_MASK_lesion46.nii.gz,1,87.0,87,4.6755478595589235
P47_T1_MASK_lesion47.nii.gz,5,390.0,1950,6.870877442843353
P47_T1_MASK_lesion48.nii.gz,4,69.25,277,2.9538036950888937
P47_T1_MASK_lesion49.nii.gz,5,71.2,356,3.088923621156995
P47_T1_MASK_lesion5.nii.gz,4,106.25,425,5.778258961902687
P47_T1_MASK_lesion50.nii.gz,1,40.0,40,2.619875951261817
P47_T1_MASK_lesion51.nii.gz,4,39.0,156,2.529412577837374
P47_T1_MASK_lesion52.nii.gz,4,69.25,277,2.953803695088894
P47_T1_MASK_lesion53.nii.gz,3,70.0,210,3.408871903117733
P47_T1_MASK_lesion54.nii.gz,3,32.666666666666664,98,2.3114929652236307
P47_T1_MASK_lesion55.nii.gz,3,60.0,180,3.3064421994617406
P47_T1_MASK_lesion56.nii.gz,2,16.5,33,1.571498377016732
P47_T1_MASK_lesion57.nii.gz,2,39.0,78,2.55358063148694
P47_T1_MASK_lesion58.nii.gz,4,80.25,321,3.2207003506553447
P47_T1_MASK_lesion59.nii.gz,2,107.0,214,2.816321692807018
P47_T1_MASK_lesion7.nii.gz,4,106.25,425,5.778258961902687
P47_T1_MASK_lesion8.nii.gz,5,145.0,725,4.2556053035932875
P47_T1_MASK_lesion9.nii.gz,4,40.0,160,2.4846666721304334
P48_T1_MASK_lesion1.nii.gz,1,20.0,20,2.3393375130579175
P48_T1_MASK_lesion10.nii.gz,4,64.25,257,4.604507146775044
P48_T1_MASK_lesion12.nii.gz,3,33.0,99,2.5950738334780685
P48_T1_MASK_lesion13.nii.gz,3,33.0,99,2.595073833478068
P48_T1_MASK_lesion14.nii.gz,2,23.0,46,2.309448063897067
P48_T1_MASK_lesion15.nii.gz,2,24.5,49,1.8334707062295652
P48_T1_MASK_lesion16.nii.gz,7,77.85714285714286,545,4.752801064041904
P48_T1_MASK_lesion17.nii.gz,4,136.25,545,6.429440705293037
P48_T1_MASK_lesion18.nii.gz,1,132.0,132,4.89124139909721
P48_T1_MASK_lesion2.nii.gz,1,31.0,31,2.383170266743726
P48_T1_MASK_lesion20.nii.gz,2,24.5,49,1.8334707062295634
P48_T1_MASK_lesion21.nii.gz,8,83.25,666,4.964499310485176
P48_T1_MASK_lesion22.nii.gz,4,136.25,545,6.429440705293037
P48_T1_MASK_lesion23.nii.gz,8,74.0,592,4.442800453027032
P48_T1_MASK_lesion24.nii.gz,6,101.66666666666667,610,5.186720920861153
P48_T1_MASK_lesion25.nii.gz,7,49.0,343,4.116132999556007
P48_T1_MASK_lesion26.nii.gz,8,74.0,592,4.442800453027032
P48_T1_MASK_lesion27.nii.gz,8,83.25,666,4.964499310485176
P48_T1_MASK_lesion28.nii.gz,3,42.666666666666664,128,2.999952560481263
P48_T1_MASK_lesion29.nii.gz,4,118.0,472,5.302207416159875
P48_T1_MASK_lesion3.nii.gz,1,106.0,106,9.676219689687192
P48_T1_MASK_lesion30.nii.gz,8,291.0,2328,6.832925990178228
P48_T1_MASK_lesion31.nii.gz,5,435.0,2175,7.588856726410174
P48_T1_MASK_lesion32.nii.gz,3,42.666666666666664,128,2.999952560481262
P48_T1_MASK_lesion33.nii.gz,9,50.0,450,3.0097845771326415
P48_T1_MASK_lesion34.nii.gz,4,118.0,472,5.302207416159875
P48_T1_MASK_lesion35.nii.gz,3,42.666666666666664,128,2.9999525604812622
P48_T1_MASK_lesion36.nii.gz,4,118.0,472,5.302207416159875
P48_T1_MASK_lesion37.nii.gz,5,101.2,506,4.832759466227025
P48_T1_MASK_lesion38.nii.gz,5,85.4,427,3.5747238701713853
P48_T1_MASK_lesion39.nii.gz,4,54.25,217,3.1342703247800783
P48_T1_MASK_lesion4.nii.gz,4,168.75,675,5.0698867781781765
P48_T1_MASK_lesion40.nii.gz,3,75.66666666666667,227,3.857377247422773
P48_T1_MASK_lesion41.nii.gz,3,76.33333333333333,229,3.2047989641535994
P48_T1_MASK_lesion42.nii.gz,2,52.5,105,3.3191591312656223
P48_T1_MASK_lesion43.nii.gz,1,30.0,30,2.428991560298223
P48_T1_MASK_lesion5.nii.gz,5,156.0,780,5.924091509061417
P48_T1_MASK_lesion6.nii.gz,5,234.4,1172,6.9254713542754605
P48_T1_MASK_lesion7.nii.gz,1,88.0,88,5.72953824239566
P48_T1_MASK_lesion8.nii.gz,2,243.5,487,5.445761044526549
P48_T1_MASK_lesion9.nii.gz,5,156.0,780,5.924091509061418
P49_T1_MASK_lesion1.nii.gz,2,414.0,828,8.091945146510938
P49_T1_MASK_lesion10.nii.gz,3,79.0,237,3.048395730237747
P49_T1_MASK_lesion11.nii.gz,4,67.25,269,2.88597933087817
P49_T1_MASK_lesion12.nii.gz,1,300.0,300,8.65636631490245
P49_T1_MASK_lesion13.nii.gz,1,300.0,300,8.656366314902447
P49_T1_MASK_lesion15.nii.gz,2,135.5,271,7.635817646893201
P49_T1_MASK_lesion16.nii.gz,2,135.5,271,7.6358176468932
P49_T1_MASK_lesion17.nii.gz,1,168.0,168,5.408811677639768
P49_T1_MASK_lesion19.nii.gz,4,50.5,202,3.8840115768719716
P49_T1_MASK_lesion2.nii.gz,1,71.0,71,3.7508975319487905
P49_T1_MASK_lesion20.nii.gz,1,66.0,66,3.520535323264173
P49_T1_MASK_lesion21.nii.gz,4,50.5,202,3.884011576871971
P49_T1_MASK_lesion22.nii.gz,1,351.0,351,15.332324609159365
P49_T1_MASK_lesion23.nii.gz,4,50.5,202,3.8840115768719707
P49_T1_MASK_lesion24.nii.gz,1,98.0,98,4.090729658368933
P49_T1_MASK_lesion25.nii.gz,4,50.5,202,3.8840115768719707
P49_T1_MASK_lesion26.nii.gz,1,56.0,56,4.4402567608237264
P49_T1_MASK_lesion27.nii.gz,3,113.0,339,4.015520950031209
P49_T1_MASK_lesion28.nii.gz,3,113.0,339,4.015520950031211
P49_T1_MASK_lesion29.nii.gz,3,113.0,339,4.015520950031211
P49_T1_MASK_lesion3.nii.gz,2,71.5,143,3.545843450690197
P49_T1_MASK_lesion30.nii.gz,1,47.0,47,2.9851753832579773
P49_T1_MASK_lesion4.nii.gz,3,291.6666666666667,875,6.275833987678858
P49_T1_MASK_lesion5.nii.gz,1,69.0,69,3.394430616502559
P49_T1_MASK_lesion7.nii.gz,1,545.0,545,8.253217332063615
P49_T1_MASK_lesion8.nii.gz,2,21.5,43,2.1353314428530803
P49_T1_MASK_lesion9.nii.gz,3,79.0,237,3.0483957302377473
P4_T1_MASK_lesion1.nii.gz,1,40.0,40,2.5583197610932076
P4_T1_MASK_lesion10.nii.gz,3,108.33333333333333,325,4.069939103622624
P4_T1_MASK_lesion13.nii.gz,2,77.5,155,4.481912983779516
P4_T1_MASK_lesion14.nii.gz,1,130.0,130,6.34943970877625
P4_T1_MASK_lesion15.nii.gz,2,175.5,351,6.6464693073758365
P4_T1_MASK_lesion16.nii.gz,3,130.33333333333334,391,5.553493113428513
P4_T1_MASK_lesion17.nii.gz,2,175.5,351,6.646469307375833
P4_T1_MASK_lesion18.nii.gz,3,298.0,894,9.264284285639118
P4_T1_MASK_lesion19.nii.gz,6,159.66666666666666,958,6.317537782032719
P4_T1_MASK_lesion20.nii.gz,2,175.5,351,6.6464693073758365
P4_T1_MASK_lesion21.nii.gz,1,97.0,97,6.059198870764037
P4_T1_MASK_lesion22.nii.gz,1,78.0,78,3.795239933633466
P4_T1_MASK_lesion3.nii.gz,1,3.0,3,1.0
P4_T1_MASK_lesion4.nii.gz,1,29.0,29,2.289665558763314
P4_T1_MASK_lesion6.nii.gz,2,44.5,89,3.4097219969093895
P4_T1_MASK_lesion7.nii.gz,3,98.0,294,4.347976147127082
P4_T1_MASK_lesion8.nii.gz,5,75.0,375,3.551425388268602
P4_T1_MASK_lesion9.nii.gz,3,111.0,333,4.772020934908295
P50_T1_MASK_lesion1.nii.gz,3,102.0,306,5.641000147935252
P50_T1_MASK_lesion10.nii.gz,9,133.44444444444446,1201,5.445896245479188
P50_T1_MASK_lesion11.nii.gz,9,147.11111111111111,1324,5.509006790438501
P50_T1_MASK_lesion12.nii.gz,8,112.125,897,5.236604199926663
P50_T1_MASK_lesion13.nii.gz,11,183.8181818181818,2022,4.677928672079335
P50_T1_MASK_lesion14.nii.gz,5,40.8,204,2.9064400916911106
P50_T1_MASK_lesion15.nii.gz,6,62.5,375,3.7315635689450897
P50_T1_MASK_lesion16.nii.gz,10,120.9,1209,5.043828549068662
P50_T1_MASK_lesion17.nii.gz,7,77.85714285714286,545,3.8301213106844636
P50_T1_MASK_lesion18.nii.gz,7,87.42857142857143,612,4.0118042895537425
P50_T1_MASK_lesion19.nii.gz,8,79.5,636,3.8930615256693963
P50_T1_MASK_lesion2.nii.gz,5,40.4,202,2.6914480618318812
P50_T1_MASK_lesion20.nii.gz,6,62.5,375,3.7315635689450892
P50_T1_MASK_lesion21.nii.gz,7,77.85714285714286,545,3.8301213106844627
P50_T1_MASK_lesion22.nii.gz,5,64.6,323,3.838049198105101
P50_T1_MASK_lesion23.nii.gz,3,20.666666666666668,62,2.1698652449839693
P50_T1_MASK_lesion26.nii.gz,7,213.0,1491,5.115276404839936
P50_T1_MASK_lesion27.nii.gz,7,212.14285714285714,1485,5.020391251283025
P50_T1_MASK_lesion28.nii.gz,4,195.25,781,7.479535163211564
P50_T1_MASK_lesion29.nii.gz,8,205.25,1642,5.133677397611674
P50_T1_MASK_lesion3.nii.gz,5,77.2,386,4.353513902555035
P50_T1_MASK_lesion31.nii.gz,3,82.0,246,3.4862118555861614
P50_T1_MASK_lesion32.nii.gz,5,47.4,237,2.675363437224534
P50_T1_MASK_lesion33.nii.gz,7,74.42857142857143,521,3.706673853860706
P50_T1_MASK_lesion34.nii.gz,8,59.375,475,3.7764248264229936
P50_T1_MASK_lesion35.nii.gz,7,57.857142857142854,405,3.342731397346051
P50_T1_MASK_lesion36.nii.gz,7,85.57142857142857,599,3.8383045513744536
P50_T1_MASK_lesion37.nii.gz,4,20.25,81,1.8059927037573567
P50_T1_MASK_lesion38.nii.gz,6,65.33333333333333,392,3.176441357641041
P50_T1_MASK_lesion39.nii.gz,6,91.0,546,4.550667477036907
P50_T1_MASK_lesion40.nii.gz,7,47.857142857142854,335,2.8711652199998845
P50_T1_MASK_lesion41.nii.gz,10,78.8,788,3.667060281764017
P50_T1_MASK_lesion42.nii.gz,8,59.875,479,3.0620277301703953
P50_T1_MASK_lesion43.nii.gz,5,59.2,296,3.4898009374031274
P50_T1_MASK_lesion44.nii.gz,6,91.83333333333333,551,4.605100652561537
P50_T1_MASK_lesion45.nii.gz,9,69.88888888888889,629,3.8907586157824077
P50_T1_MASK_lesion46.nii.gz,5,59.2,296,3.4898009374031274
P50_T1_MASK_lesion47.nii.gz,1,70.0,70,2.8291846377155596
P50_T1_MASK_lesion5.nii.gz,8,107.75,862,5.100285748143361
P50_T1_MASK_lesion6.nii.gz,3,223.66666666666666,671,6.761635179951941
P50_T1_MASK_lesion7.nii.gz,6,178.0,1068,6.531619355640288
P50_T1_MASK_lesion8.nii.gz,9,100.66666666666667,906,4.999179803005396
P50_T1_MASK_lesion9.nii.gz,7,74.0,518,3.8790451298865483
P51_T1_MASK_lesion1.nii.gz,1,68.0,68,3.6108556529876408
P51_T1_MASK_lesion10.nii.gz,7,60.42857142857143,423,3.832609176935001
P51_T1_MASK_lesion11.nii.gz,6,53.166666666666664,319,3.9397904517571862
P51_T1_MASK_lesion12.nii.gz,4,44.75,179,2.2862897450744524
P51_T1_MASK_lesion13.nii.gz,4,44.75,179,2.2862897450744524
P51_T1_MASK_lesion14.nii.gz,4,51.25,205,3.817753409311404
P51_T1_MASK_lesion16.nii.gz,3,71.66666666666667,215,4.419409417380951
P51_T1_MASK_lesion17.nii.gz,3,91.66666666666667,275,4.929623323214964
P51_T1_MASK_lesion18.nii.gz,3,91.66666666666667,275,4.929623323214966
P51_T1_MASK_lesion19.nii.gz,7,56.0,392,3.8406391456219544
P51_T1_MASK_lesion2.nii.gz,3,68.0,204,3.957606372000091
P51_T1_MASK_lesion20.nii.gz,1,27.0,27,4.213278376471294
P51_T1_MASK_lesion21.nii.gz,2,17.0,34,1.8223839350173956
P51_T1_MASK_lesion22.nii.gz,4,101.5,406,6.555037300229689
P51_T1_MASK_lesion23.nii.gz,2,82.5,165,6.893579874136973
P51_T1_MASK_lesion24.nii.gz,2,48.5,97,3.19488363179049
P51_T1_MASK_lesion26.nii.gz,5,85.2,426,4.694715032385763
P51_T1_MASK_lesion27.nii.gz,7,83.57142857142857,585,4.425255072274212
P51_T1_MASK_lesion28.nii.gz,5,97.4,487,4.432387895436109
P51_T1_MASK_lesion29.nii.gz,7,50.714285714285715,355,3.5127368646308965
P51_T1_MASK_lesion30.nii.gz,7,74.0,518,4.362045540389251
P51_T1_MASK_lesion31.nii.gz,7,62.0,434,4.042336259803075
P51_T1_MASK_lesion32.nii.gz,8,80.125,641,4.398056902975002
P51_T1_MASK_lesion33.nii.gz,1,2.0,2,0.5
P51_T1_MASK_lesion34.nii.gz,6,78.33333333333333,470,3.605854299137018
P51_T1_MASK_lesion35.nii.gz,8,56.875,455,3.7893016094755128
P51_T1_MASK_lesion36.nii.gz,4,96.5,386,4.496266108741178
P51_T1_MASK_lesion37.nii.gz,1,168.0,168,5.571520781695216
P51_T1_MASK_lesion38.nii.gz,5,85.2,426,4.694715032385763
P51_T1_MASK_lesion40.nii.gz,4,85.5,342,4.085452039505964
P51_T1_MASK_lesion41.nii.gz,1,347.0,347,8.571974293201619
P51_T1_MASK_lesion42.nii.gz,2,38.0,76,2.734123848686033
P51_T1_MASK_lesion43.nii.gz,1,39.0,39,2.929592378742892
P51_T1_MASK_lesion44.nii.gz,1,24.0,24,2.2538547227164223
P51_T1_MASK_lesion5.nii.gz,7,51.857142857142854,363,3.1300090218835765
P51_T1_MASK_lesion6.nii.gz,1,103.0,103,4.499526058765652
P51_T1_MASK_lesion7.nii.gz,6,65.33333333333333,392,4.030582728085036
P51_T1_MASK_lesion8.nii.gz,7,40.42857142857143,283,2.789381919814011
P51_T1_MASK_lesion9.nii.gz,8,68.25,546,4.15378160829985
P52_T1_MASK_lesion1.nii.gz,1,46.0,46,3.1338296808871235
P52_T1_MASK_lesion10.nii.gz,5,148.0,740,4.7250300289790905
P52_T1_MASK_lesion11.nii.gz,4,167.5,670,5.062999208259084
P52_T1_MASK_lesion12.nii.gz,5,148.0,740,4.72503002897909
P52_T1_MASK_lesion13.nii.gz,4,162.25,649,5.497238782052914
P52_T1_MASK_lesion14.nii.gz,3,162.0,486,5.639836681281781
P52_T1_MASK_lesion15.nii.gz,2,208.0,416,6.773178365993111
P52_T1_MASK_lesion16.nii.gz,2,124.0,248,5.69707247215665
P52_T1_MASK_lesion17.nii.gz,3,169.33333333333334,508,5.1839679934427325
P52_T1_MASK_lesion18.nii.gz,5,89.8,449,4.295754764182178
P52_T1_MASK_lesion19.nii.gz,4,112.0,448,5.369693455227722
P52_T1_MASK_lesion2.nii.gz,1,31.0,31,2.238161130155052
P52_T1_MASK_lesion20.nii.gz,2,232.0,464,5.0478981247571175
P52_T1_MASK_lesion21.nii.gz,4,98.75,395,4.687596435510387
P52_T1_MASK_lesion22.nii.gz,1,100.0,100,5.311647578670861
P52_T1_MASK_lesion23.nii.gz,3,117.0,351,4.431426003742527
P52_T1_MASK_lesion24.nii.gz,3,111.33333333333333,334,5.463948625330189
P52_T1_MASK_lesion25.nii.gz,4,35.5,142,2.2581734656955286
P52_T1_MASK_lesion26.nii.gz,4,72.75,291,4.155069828657479
P52_T1_MASK_lesion27.nii.gz,2,27.5,55,2.0174964655524223
P52_T1_MASK_lesion28.nii.gz,2,91.5,183,4.8309074428145955
P52_T1_MASK_lesion4.nii.gz,1,87.0,87,7.501389310700979
P52_T1_MASK_lesion5.nii.gz,5,140.4,702,4.534602965313431
P52_T1_MASK_lesion6.nii.gz,1,87.0,87,7.501389310700979
P52_T1_MASK_lesion7.nii.gz,1,87.0,87,7.501389310700979
P52_T1_MASK_lesion8.nii.gz,2,90.0,180,4.012760589164175
P52_T1_MASK_lesion9.nii.gz,3,143.0,429,7.239052858376051
P53_T1_MASK_lesion1.nii.gz,1,38.0,38,2.224423732526755
P53_T1_MASK_lesion10.nii.gz,2,206.0,412,7.231424964784103
P53_T1_MASK_lesion11.nii.gz,3,150.66666666666666,452,5.938766548635033
P53_T1_MASK_lesion13.nii.gz,1,21.0,21,2.2095443348800368
P53_T1_MASK_lesion14.nii.gz,1,40.0,40,3.353449716336896
P53_T1_MASK_lesion15.nii.gz,1,15.0,15,1.9877402021167418
P53_T1_MASK_lesion16.nii.gz,2,37.0,74,2.96509948517563
P53_T1_MASK_lesion17.nii.gz,2,57.0,114,3.575879561205732
P53_T1_MASK_lesion18.nii.gz,2,57.0,114,3.575879561205733
P53_T1_MASK_lesion19.nii.gz,2,37.0,74,2.9650994851756307
P53_T1_MASK_lesion2.nii.gz,2,174.0,348,8.362596250469862
P53_T1_MASK_lesion20.nii.gz,1,126.0,126,5.394081935737835
P53_T1_MASK_lesion21.nii.gz,1,1105.0,1105,15.493647708190007
P53_T1_MASK_lesion22.nii.gz,1,9.0,9,1.474055462380179
P53_T1_MASK_lesion3.nii.gz,2,76.5,153,4.630378409558387
P53_T1_MASK_lesion4.nii.gz,2,76.5,153,4.630378409558386
P53_T1_MASK_lesion5.nii.gz,1,52.0,52,4.05600584712999
P53_T1_MASK_lesion6.nii.gz,3,135.33333333333334,406,6.9465216978634
P53_T1_MASK_lesion7.nii.gz,3,135.33333333333334,406,6.946521697863399
P53_T1_MASK_lesion8.nii.gz,2,278.5,557,8.632656767534513
P53_T1_MASK_lesion9.nii.gz,1,138.0,138,5.206238078866297
P5_T1_MASK_lesion1.nii.gz,2,132.0,264,4.242693564670267
P5_T1_MASK_lesion10.nii.gz,3,100.0,300,5.264315195933337
P5_T1_MASK_lesion11.nii.gz,2,104.0,208,6.031708672933738
P5_T1_MASK_lesion12.nii.gz,3,48.0,144,4.290282125831766
P5_T1_MASK_lesion13.nii.gz,2,10.5,21,1.840997424881602
P5_T1_MASK_lesion14.nii.gz,1,1655.0,1655,13.69547251656261
P5_T1_MASK_lesion15.nii.gz,4,109.25,437,3.2081370385810986
P5_T1_MASK_lesion16.nii.gz,5,96.6,483,3.206379064616428
P5_T1_MASK_lesion17.nii.gz,4,109.25,437,3.208137038581099
P5_T1_MASK_lesion18.nii.gz,4,109.25,437,3.208137038581099
P5_T1_MASK_lesion19.nii.gz,3,188.66666666666666,566,5.7811645024109914
P5_T1_MASK_lesion2.nii.gz,4,38.5,154,3.245284081377209
P5_T1_MASK_lesion20.nii.gz,5,96.6,483,3.206379064616427
P5_T1_MASK_lesion21.nii.gz,5,96.6,483,3.2063790646164287
P5_T1_MASK_lesion22.nii.gz,4,189.25,757,6.233869402825568
P5_T1_MASK_lesion23.nii.gz,2,96.5,193,4.045992052034647
P5_T1_MASK_lesion24.nii.gz,2,25.0,50,1.9037586083592195
P5_T1_MASK_lesion3.nii.gz,5,65.2,326,2.774721474031915
P5_T1_MASK_lesion4.nii.gz,3,171.66666666666666,515,7.237088540847844
P5_T1_MASK_lesion5.nii.gz,3,171.66666666666666,515,7.237088540847844
P5_T1_MASK_lesion6.nii.gz,4,26.75,107,2.0352491542735116
P5_T1_MASK_lesion7.nii.gz,3,100.0,300,5.264315195933337
P5_T1_MASK_lesion8.nii.gz,5,39.8,199,2.374104971805317
P5_T1_MASK_lesion9.nii.gz,5,39.8,199,2.374104971805317
P6_T1_MASK_lesion1.nii.gz,1,63.0,63,3.272575525009838
P6_T1_MASK_lesion10.nii.gz,1,72.0,72,3.4686648443556978
P6_T1_MASK_lesion11.nii.gz,9,61.44444444444444,553,3.8970455636755617
P6_T1_MASK_lesion12.nii.gz,6,122.5,735,5.884045398417868
P6_T1_MASK_lesion13.nii.gz,5,39.4,197,2.6983265352180323
P6_T1_MASK_lesion14.nii.gz,8,54.5,436,3.078211983214688
P6_T1_MASK_lesion15.nii.gz,7,49.57142857142857,347,2.98290237046011
P6_T1_MASK_lesion16.nii.gz,4,96.5,386,4.174468880267229
P6_T1_MASK_lesion17.nii.gz,2,70.5,141,4.7168703517339665
P6_T1_MASK_lesion18.nii.gz,5,66.4,332,3.099357299588014
P6_T1_MASK_lesion19.nii.gz,5,66.4,332,3.0993572995880143
P6_T1_MASK_lesion2.nii.gz,3,53.0,159,2.737769964501297
P6_T1_MASK_lesion20.nii.gz,3,55.666666666666664,167,4.299067236012669
P6_T1_MASK_lesion21.nii.gz,2,70.5,141,4.716870351733967
P6_T1_MASK_lesion22.nii.gz,3,23.0,69,2.6866323589032426
P6_T1_MASK_lesion24.nii.gz,2,77.5,155,3.8570322605525273
P6_T1_MASK_lesion25.nii.gz,4,34.75,139,2.787592399634001
P6_T1_MASK_lesion26.nii.gz,4,31.75,127,2.2887031007465826
P6_T1_MASK_lesion27.nii.gz,3,23.0,69,2.6866323589032426
P6_T1_MASK_lesion28.nii.gz,3,52.0,156,2.5713548403683526
P6_T1_MASK_lesion29.nii.gz,4,39.25,157,1.5446419391863742
P6_T1_MASK_lesion3.nii.gz,4,75.75,303,4.894612672761358
P6_T1_MASK_lesion30.nii.gz,3,4.666666666666667,14,1.0272959095114829
P6_T1_MASK_lesion31.nii.gz,3,4.666666666666667,14,1.0272959095114829
P6_T1_MASK_lesion32.nii.gz,1,60.0,60,3.632148124732801
P6_T1_MASK_lesion33.nii.gz,4,74.0,296,4.306685546299734
P6_T1_MASK_lesion34.nii.gz,7,66.85714285714286,468,3.8634105637952763
